CASEID;AGE1979;SAMPLE_SEX;SAMPLE_RACE;AFQT;ASVAB;HIGHESTGRADE;HEALTHLIMIT;INCOME;INDUSTRY;NUMJOBS;URBAN_RURAL;REGION;MARSTAT_COL;YR_ENT_LF;YR_EMP;YR_UNEMP;YR_OUT;AGE_ENT;UNEMP
3882.0;21.0;Male;Non-Black, Non-Hispanic;89269.0;49.0;College;No;25000.0;Entertainment and Recreation Services;3.0;Urban;West;Never married;1980.0;17.0;0.0;0.0;22.0;0.0
3883.0;19.0;Male;Non-Black, Non-Hispanic;82984.0;39.0;College;No;26000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1980.0;17.0;1.0;0.0;20.0;1.0
3884.0;15.0;Male;Non-Black, Non-Hispanic;75101.0;50.0;College;No;31000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;18.0;1.0;0.0;15.0;1.0
3886.0;14.0;Male;Non-Black, Non-Hispanic;99600.0;45.0;College;No;35000.0;Wholesale and Retail Trade;2.0;Rural;North central;Other;1981.0;17.0;0.0;0.0;16.0;0.0
3887.0;16.0;Male;Non-Black, Non-Hispanic;100000.0;62.0;College;No;29000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;9.0;1.0;7.0;16.0;1.0
3890.0;15.0;Male;Non-Black, Non-Hispanic;83431.0;55.0;College;No;60000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1980.0;14.0;0.0;4.0;16.0;0.0
3892.0;16.0;Male;Non-Black, Non-Hispanic;93865.0;66.0;College;No;33500.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;17.0;0.0;2.0;16.0;0.0
3894.0;17.0;Male;Non-Black, Non-Hispanic;92888.0;50.0;College;No;10000.0;Business and Repair Services;2.0;Urban;North central;Never married;1979.0;13.0;2.0;4.0;17.0;1.0
3895.0;21.0;Male;Non-Black, Non-Hispanic;93615.0;55.0;College;No;42000.0;Business and Repair Services;3.0;Urban;North central;Married, together;1985.0;13.0;0.0;0.0;27.0;0.0
3896.0;19.0;Female;Non-Black, Non-Hispanic;56741.0;22.0;College;No;15000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1981.0;14.0;1.0;0.0;21.0;1.0
3898.0;15.0;Male;Non-Black, Non-Hispanic;75594.0;56.0;College;No;55000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;11.0;0.0;6.0;15.0;0.0
3899.0;16.0;Female;Non-Black, Non-Hispanic;69025.0;60.0;College;No;12000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;15.0;2.0;2.0;16.0;1.0
3900.0;14.0;Female;Non-Black, Non-Hispanic;26617.0;58.0;High school;No;18500.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1980.0;18.0;0.0;0.0;15.0;0.0
3903.0;19.0;Female;Non-Black, Non-Hispanic;63919.0;58.0;College;No;26350.0;Professional and Related Services;2.0;Urban;North central;Never married;1981.0;16.0;0.0;1.0;21.0;0.0
3904.0;17.0;Male;Non-Black, Non-Hispanic;74430.0;57.0;College;No;27000.0;Construction;2.0;Urban;North central;Married, together;1985.0;13.0;0.0;0.0;23.0;0.0
3906.0;17.0;Female;Non-Black, Non-Hispanic;27411.0;35.0;High school;No;13000.0;Wholesale and Retail Trade;2.0;Rural;North central;Married, together;1979.0;19.0;0.0;0.0;17.0;0.0
3907.0;18.0;Male;Non-Black, Non-Hispanic;82183.0;39.0;High school;No;31000.0;Construction;2.0;Urban;North central;Married, together;1981.0;16.0;1.0;0.0;20.0;1.0
3908.0;19.0;Female;Non-Black, Non-Hispanic;50191.0;82.0;High school;No;16000.0;Professional and Related Services;2.0;Urban;North central;Other;1979.0;19.0;0.0;0.0;19.0;0.0
3910.0;15.0;Male;Non-Black, Non-Hispanic;69363.0;47.0;College;No;38000.0;Business and Repair Services;2.0;Urban;West;Married, together;1979.0;11.0;2.0;6.0;15.0;1.0
3913.0;17.0;Female;Non-Black, Non-Hispanic;80812.0;53.0;College;No;16000.0;Wholesale and Retail Trade;3.0;Urban;South;Married, together;1979.0;18.0;0.0;1.0;17.0;0.0
3919.0;15.0;Female;Non-Black, Non-Hispanic;76986.0;69.0;College;No;36000.0;Manufacturing;2.0;Urban;South;Married, together;1983.0;12.0;0.0;3.0;19.0;0.0
3920.0;16.0;Male;Non-Black, Non-Hispanic;53785.0;45.0;High school;Yes;6000.0;Business and Repair Services;2.0;Rural;South;Never married;1979.0;17.0;0.0;2.0;16.0;0.0
3921.0;15.0;Female;Non-Black, Non-Hispanic;78138.0;48.0;College;No;0.0;Wholesale and Retail Trade;0.0;Urban;South;Married, together;1983.0;11.0;1.0;3.0;19.0;1.0
3923.0;16.0;Female;Non-Black, Non-Hispanic;57964.0;43.0;College;No;0.0;Personal Services;2.0;Urban;South;Married, together;1982.0;16.0;0.0;0.0;19.0;0.0
3924.0;14.0;Female;Non-Black, Non-Hispanic;98883.0;56.0;College;No;32445.0;Personal Services;2.0;Urban;Northeast;Never married;1985.0;13.0;0.0;0.0;20.0;0.0
3926.0;14.0;Male;Non-Black, Non-Hispanic;88365.0;62.0;College;No;34000.0;Wholesale and Retail Trade;2.0;Rural;South;Never married;1979.0;14.0;1.0;4.0;14.0;1.0
3927.0;19.0;Female;Non-Black, Non-Hispanic;33917.0;20.0;Less than high school;No;15000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1981.0;17.0;0.0;0.0;21.0;0.0
3929.0;21.0;Female;Non-Black, Non-Hispanic;26367.0;60.0;Less than high school;No;0.0;Wholesale and Retail Trade;0.0;Urban;South;Never married;1981.0;7.0;1.0;9.0;23.0;1.0
3932.0;17.0;Male;Black;24217.0;35.0;High school;No;26106.0;Public Administration;2.0;Urban;South;Married, together;1983.0;14.0;0.0;0.0;21.0;0.0
3933.0;15.0;Male;Black;3486.0;12.0;High school;No;41000.0;Business and Repair Services;2.0;Urban;South;Married, together;1983.0;15.0;0.0;0.0;19.0;0.0
3934.0;18.0;Female;Black;16355.0;52.0;Less than high school;No;18000.0;Entertainment and Recreation Services;2.0;Urban;South;Never married;1985.0;13.0;0.0;0.0;24.0;0.0
3938.0;17.0;Female;Black;1849.0;5.0;Less than high school;No;10500.0;Personal Services;2.0;Urban;South;Never married;1984.0;14.0;0.0;0.0;22.0;0.0
3943.0;19.0;Male;Black;12083.0;37.0;Less than high school;No;7000.0;Wholesale and Retail Trade;1.0;Urban;South;Never married;1979.0;9.0;1.0;9.0;19.0;1.0
3946.0;15.0;Male;Black;5683.0;23.0;College;No;13000.0;Professional and Related Services;5.0;Urban;South;Never married;1990.0;8.0;0.0;0.0;26.0;0.0
3948.0;20.0;Female;Black;1585.0;2.0;Less than high school;No;0.0;Business and Repair Services;1.0;Urban;South;Never married;1986.0;7.0;0.0;5.0;27.0;0.0
3952.0;21.0;Female;Black;33771.0;63.0;College;No;26000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1985.0;13.0;0.0;0.0;27.0;0.0
3953.0;18.0;Female;Black;33404.0;53.0;College;No;35000.0;Public Administration;2.0;Urban;South;Married, together;1979.0;18.0;1.0;0.0;18.0;1.0
3955.0;17.0;Male;Black;4990.0;32.0;Less than high school;No;0.0;Wholesale and Retail Trade;0.0;Urban;South;Never married;1985.0;6.0;0.0;6.0;23.0;0.0
3960.0;15.0;Female;Black;16305.0;15.0;College;No;0.0;Professional and Related Services;0.0;Urban;West;Married, together;1982.0;11.0;1.0;4.0;18.0;1.0
3961.0;16.0;Male;Non-Black, Non-Hispanic;27870.0;32.0;Less than high school;No;20000.0;Wholesale and Retail Trade;3.0;Rural;South;Married, together;1979.0;18.0;1.0;0.0;16.0;1.0
3963.0;16.0;Male;Non-Black, Non-Hispanic;34369.0;55.0;High school;No;21000.0;Wholesale and Retail Trade;3.0;Rural;South;Other;1981.0;16.0;1.0;0.0;18.0;1.0
3964.0;20.0;Female;Non-Black, Non-Hispanic;79540.0;67.0;College;No;0.0;Manufacturing;0.0;Urban;South;Married, together;1979.0;12.0;0.0;7.0;20.0;0.0
3965.0;16.0;Male;Non-Black, Non-Hispanic;69890.0;53.0;College;No;55000.0;Entertainment and Recreation Services;2.0;Urban;South;Married, together;1980.0;18.0;0.0;0.0;17.0;0.0
3966.0;21.0;Male;Black;78668.0;52.0;College;No;0.0;Manufacturing;0.0;Urban;Northeast;Married, together;1979.0;11.0;0.0;8.0;21.0;0.0
3967.0;20.0;Male;Hispanic;64451.0;54.0;College;No;62836.0;Professional and Related Services;2.0;Urban;South;Married, together;1981.0;17.0;0.0;0.0;22.0;0.0
3969.0;15.0;Female;Non-Black, Non-Hispanic;84309.0;52.0;College;No;32832.0;Professional and Related Services;2.0;Urban;South;Married, together;1984.0;13.0;0.0;1.0;20.0;0.0
3970.0;21.0;Female;Non-Black, Non-Hispanic;80373.0;62.0;College;Yes;0.0;Professional and Related Services;0.0;Rural;South;Married, together;1979.0;6.0;1.0;12.0;21.0;1.0
3972.0;19.0;Female;Non-Black, Non-Hispanic;80035.0;62.0;College;No;8000.0;Wholesale and Retail Trade;2.0;Rural;North central;Married, together;1979.0;14.0;0.0;5.0;19.0;0.0
3974.0;19.0;Male;Black;42958.0;41.0;High school;No;18000.0;Manufacturing;2.0;Urban;South;Other;1981.0;14.0;1.0;2.0;21.0;1.0
3982.0;20.0;Female;Non-Black, Non-Hispanic;15147.0;55.0;High school;No;10000.0;Manufacturing;2.0;Urban;South;Never married;1979.0;14.0;1.0;4.0;20.0;1.0
3985.0;21.0;Male;Non-Black, Non-Hispanic;23502.0;40.0;High school;No;29500.0;Wholesale and Retail Trade;2.0;Rural;North central;Married, together;1979.0;15.0;2.0;2.0;21.0;1.0
3986.0;21.0;Female;Non-Black, Non-Hispanic;16813.0;57.0;High school;No;0.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;16.0;1.0;0.0;21.0;1.0
3987.0;17.0;Male;Black;14441.0;47.0;Less than high school;No;17000.0;Construction;2.0;Urban;South;Married, together;1982.0;16.0;0.0;0.0;20.0;0.0
3988.0;20.0;Female;Black;27336.0;56.0;High school;No;15000.0;Manufacturing;2.0;Urban;West;Married, together;1979.0;14.0;0.0;5.0;20.0;0.0
3992.0;22.0;Female;Non-Black, Non-Hispanic;36821.0;83.0;High school;No;13500.0;Construction;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;22.0;0.0
3993.0;20.0;Female;Non-Black, Non-Hispanic;42890.0;49.0;High school;No;9000.0;Manufacturing;2.0;Urban;South;Other;1983.0;13.0;2.0;0.0;24.0;1.0
3995.0;17.0;Female;Black;22435.0;44.0;High school;No;21000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;12.0;2.0;5.0;17.0;1.0
3996.0;15.0;Female;Black;5375.0;43.0;College;No;600.0;Wholesale and Retail Trade;1.0;Urban;Northeast;Other;1980.0;10.0;2.0;6.0;16.0;1.0
3997.0;20.0;Female;Black;16509.0;30.0;High school;No;5118.0;Public Administration;1.0;Urban;South;Never married;1987.0;2.0;2.0;5.0;28.0;1.0
3998.0;20.0;Female;Non-Black, Non-Hispanic;5933.0;32.0;Less than high school;No;16000.0;Public Administration;2.0;Urban;South;Other;1987.0;9.0;0.0;2.0;28.0;0.0
3999.0;15.0;Male;Non-Black, Non-Hispanic;34421.0;28.0;Less than high school;No;27000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1981.0;16.0;0.0;1.0;17.0;0.0
4001.0;16.0;Female;Non-Black, Non-Hispanic;72427.0;34.0;High school;No;100.0;Professional and Related Services;1.0;Urban;North central;Married, together;1983.0;8.0;2.0;5.0;20.0;1.0
4004.0;20.0;Male;Non-Black, Non-Hispanic;60943.0;41.0;High school;No;25000.0;Transportation, Communication, Public Utilities;2.0;Urban;South;Other;1979.0;19.0;0.0;0.0;20.0;0.0
4005.0;19.0;Female;Black;26462.0;31.0;High school;No;14000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1979.0;18.0;1.0;0.0;19.0;1.0
4008.0;21.0;Male;Black;13462.0;43.0;High school;No;22000.0;Wholesale and Retail Trade;3.0;Urban;South;Never married;1979.0;16.0;3.0;0.0;21.0;1.0
4010.0;14.0;Male;Non-Black, Non-Hispanic;81673.0;22.0;College;No;20000.0;Professional and Related Services;2.0;Urban;South;Never married;1988.0;8.0;0.0;2.0;23.0;0.0
4018.0;19.0;Male;Non-Black, Non-Hispanic;10707.0;12.0;Less than high school;No;11000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;12.0;0.0;0.0;19.0;0.0
4020.0;15.0;Male;Black;27754.0;23.0;High school;No;0.0;Finance, Insurance, and Real Estate;1.0;Urban;South;Never married;1979.0;14.0;0.0;5.0;15.0;0.0
4021.0;14.0;Female;Black;52841.0;50.0;High school;No;22000.0;Personal Services;3.0;Urban;South;Married, together;1981.0;15.0;2.0;0.0;16.0;1.0
4022.0;15.0;Male;Non-Black, Non-Hispanic;22701.0;35.0;High school;No;45000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;15.0;0.0
4025.0;16.0;Male;Non-Black, Non-Hispanic;31798.0;21.0;Less than high school;No;13000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Other;1979.0;17.0;0.0;1.0;16.0;0.0
4029.0;15.0;Male;Non-Black, Non-Hispanic;43649.0;13.0;Less than high school;No;35000.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1980.0;17.0;0.0;0.0;16.0;0.0
4030.0;19.0;Female;Non-Black, Non-Hispanic;53094.0;54.0;College;No;22500.0;Wholesale and Retail Trade;4.0;Urban;South;Married, together;1979.0;18.0;1.0;0.0;19.0;1.0
4031.0;14.0;Male;Non-Black, Non-Hispanic;942.0;8.0;High school;No;17000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Never married;1984.0;9.0;1.0;3.0;19.0;1.0
4032.0;17.0;Male;Non-Black, Non-Hispanic;84930.0;47.0;High school;No;23000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1980.0;18.0;0.0;0.0;18.0;0.0
4033.0;20.0;Female;Non-Black, Non-Hispanic;84521.0;55.0;College;No;20147.0;Professional and Related Services;2.0;Urban;South;Married, together;1979.0;18.0;0.0;1.0;20.0;0.0
4034.0;18.0;Female;Non-Black, Non-Hispanic;66706.0;66.0;High school;No;19000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;18.0;0.0;0.0;18.0;0.0
4035.0;17.0;Female;Non-Black, Non-Hispanic;57901.0;19.0;High school;No;17000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;17.0;2.0;0.0;17.0;1.0
4036.0;14.0;Male;Non-Black, Non-Hispanic;44242.0;38.0;High school;No;34000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1986.0;12.0;0.0;0.0;21.0;0.0
4038.0;15.0;Female;Non-Black, Non-Hispanic;41801.0;32.0;High school;No;14000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1980.0;16.0;0.0;0.0;16.0;0.0
4039.0;20.0;Female;Non-Black, Non-Hispanic;68161.0;55.0;College;No;14000.0;Finance, Insurance, and Real Estate;3.0;Urban;South;Other;1980.0;17.0;1.0;0.0;21.0;1.0
4041.0;22.0;Female;Non-Black, Non-Hispanic;74218.0;58.0;High school;No;12000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1981.0;17.0;0.0;0.0;24.0;0.0
4048.0;19.0;Male;Non-Black, Non-Hispanic;79940.0;56.0;Less than high school;Yes;28000.0;Wholesale and Retail Trade;3.0;Urban;South;Other;1979.0;17.0;1.0;1.0;19.0;1.0
4049.0;18.0;Female;Non-Black, Non-Hispanic;41698.0;56.0;Less than high school;No;9000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1979.0;14.0;0.0;5.0;18.0;0.0
4051.0;15.0;Female;Non-Black, Non-Hispanic;85097.0;53.0;High school;No;13000.0;Entertainment and Recreation Services;2.0;Urban;South;Married, together;1982.0;16.0;0.0;0.0;18.0;0.0
4052.0;15.0;Male;Non-Black, Non-Hispanic;85777.0;35.0;High school;No;26000.0;Business and Repair Services;2.0;Urban;South;Married, together;1980.0;14.0;1.0;3.0;16.0;1.0
4053.0;19.0;Female;Non-Black, Non-Hispanic;52676.0;50.0;College;No;25000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1979.0;19.0;0.0;0.0;19.0;0.0
4054.0;18.0;Female;Non-Black, Non-Hispanic;33359.0;26.0;College;No;22000.0;Entertainment and Recreation Services;2.0;Urban;South;Never married;1980.0;18.0;0.0;0.0;19.0;0.0
4055.0;14.0;Male;Non-Black, Non-Hispanic;93952.0;45.0;College;No;63000.0;Professional and Related Services;2.0;Urban;South;Never married;1982.0;13.0;0.0;3.0;17.0;0.0
4057.0;14.0;Female;Non-Black, Non-Hispanic;70040.0;49.0;College;No;26000.0;Personal Services;2.0;Urban;South;Married, together;1987.0;9.0;0.0;2.0;22.0;0.0
4059.0;16.0;Male;Non-Black, Non-Hispanic;96789.0;48.0;College;No;37000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1980.0;14.0;0.0;3.0;17.0;0.0
4060.0;21.0;Female;Non-Black, Non-Hispanic;84638.0;50.0;College;No;57124.0;Personal Services;2.0;Urban;Northeast;Married, together;1980.0;16.0;1.0;1.0;22.0;1.0
4061.0;17.0;Male;Non-Black, Non-Hispanic;33624.0;31.0;High school;No;21000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1983.0;14.0;0.0;1.0;21.0;0.0
4064.0;14.0;Male;Non-Black, Non-Hispanic;91216.0;38.0;High school;No;27976.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1982.0;16.0;0.0;0.0;17.0;0.0
4068.0;16.0;Male;Non-Black, Non-Hispanic;11904.0;14.0;Less than high school;No;0.0;Wholesale and Retail Trade;0.0;Urban;Northeast;Married, together;1982.0;10.0;5.0;1.0;19.0;1.0
4070.0;17.0;Male;Black;12697.0;15.0;Less than high school;No;0.0;Transportation, Communication, Public Utilities;0.0;Rural;South;Never married;1983.0;2.0;0.0;13.0;21.0;0.0
4071.0;15.0;Female;Black;20078.0;41.0;Less than high school;No;16500.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1981.0;15.0;2.0;0.0;17.0;1.0
4074.0;15.0;Female;Non-Black, Non-Hispanic;99487.0;71.0;College;No;101653.0;Wholesale and Retail Trade;3.0;Urban;South;Married, together;1987.0;7.0;0.0;4.0;23.0;0.0
4075.0;18.0;Female;Non-Black, Non-Hispanic;65092.0;24.0;High school;No;0.0;Wholesale and Retail Trade;2.0;Rural;North central;Married, together;1981.0;13.0;1.0;1.0;20.0;1.0
4077.0;17.0;Female;Non-Black, Non-Hispanic;60404.0;55.0;High school;No;10000.0;Wholesale and Retail Trade;3.0;Urban;South;Never married;1983.0;14.0;1.0;0.0;21.0;1.0
4081.0;14.0;Male;Non-Black, Non-Hispanic;12918.0;30.0;High school;No;22000.0;Transportation, Communication, Public Utilities;2.0;Rural;South;Married, together;1984.0;12.0;1.0;1.0;19.0;1.0
4084.0;21.0;Female;Non-Black, Non-Hispanic;84766.0;59.0;College;No;18000.0;Public Administration;2.0;Rural;South;Married, together;1980.0;18.0;0.0;0.0;22.0;0.0
4085.0;15.0;Female;Non-Black, Non-Hispanic;27619.0;55.0;Less than high school;No;6000.0;Wholesale and Retail Trade;2.0;Rural;South;Married, together;1990.0;7.0;1.0;0.0;26.0;1.0
4086.0;21.0;Male;Non-Black, Non-Hispanic;91062.0;47.0;College;No;17000.0;Construction;2.0;Rural;South;Married, together;1984.0;13.0;0.0;0.0;26.0;0.0
4088.0;21.0;Male;Non-Black, Non-Hispanic;78525.0;46.0;High school;No;57124.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
4089.0;19.0;Female;Non-Black, Non-Hispanic;43387.0;42.0;Less than high school;No;800.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1993.0;5.0;0.0;0.0;33.0;0.0
4090.0;15.0;Male;Non-Black, Non-Hispanic;41162.0;41.0;High school;No;30000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1982.0;16.0;0.0;0.0;18.0;0.0
4091.0;19.0;Male;Non-Black, Non-Hispanic;46741.0;47.0;High school;No;40000.0;Transportation, Communication, Public Utilities;2.0;Urban;South;Married, together;1979.0;18.0;1.0;0.0;19.0;1.0
4093.0;16.0;Female;Non-Black, Non-Hispanic;76602.0;49.0;College;Yes;35000.0;Professional and Related Services;2.0;Urban;South;Never married;1990.0;8.0;0.0;0.0;27.0;0.0
4094.0;16.0;Female;Non-Black, Non-Hispanic;82381.0;64.0;College;No;21000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1981.0;14.0;0.0;3.0;18.0;0.0
4097.0;17.0;Female;Non-Black, Non-Hispanic;87379.0;59.0;High school;No;19500.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1980.0;18.0;0.0;0.0;18.0;0.0
4098.0;15.0;Male;Non-Black, Non-Hispanic;12622.0;11.0;Less than high school;No;36385.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1981.0;17.0;0.0;0.0;17.0;0.0
4099.0;14.0;Female;Non-Black, Non-Hispanic;43702.0;32.0;High school;No;12000.0;Wholesale and Retail Trade;3.0;Rural;South;Other;1985.0;10.0;0.0;3.0;20.0;0.0
4102.0;16.0;Male;Non-Black, Non-Hispanic;73265.0;46.0;High school;No;25000.0;Wholesale and Retail Trade;2.0;Rural;South;Married, together;1979.0;19.0;0.0;0.0;16.0;0.0
4103.0;20.0;Female;Non-Black, Non-Hispanic;40437.0;54.0;High school;No;17800.0;Professional and Related Services;2.0;Urban;South;Married, together;1979.0;18.0;0.0;0.0;20.0;0.0
4108.0;17.0;Female;Non-Black, Non-Hispanic;57772.0;57.0;College;No;9600.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;17.0;0.0;2.0;17.0;0.0
4110.0;17.0;Female;Non-Black, Non-Hispanic;30810.0;45.0;High school;Yes;0.0;Wholesale and Retail Trade;0.0;Rural;South;Married, together;1979.0;6.0;3.0;10.0;17.0;1.0
4113.0;17.0;Male;Non-Black, Non-Hispanic;8489.0;9.0;Less than high school;No;15000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Never married;1986.0;11.0;1.0;0.0;24.0;1.0
4116.0;16.0;Female;Non-Black, Non-Hispanic;78426.0;35.0;College;No;31000.0;Finance, Insurance, and Real Estate;2.0;Urban;South;Never married;1979.0;16.0;3.0;0.0;16.0;1.0
4120.0;18.0;Female;Non-Black, Non-Hispanic;24718.0;60.0;Less than high school;No;17000.0;Manufacturing;2.0;Urban;South;Married, together;1981.0;15.0;0.0;1.0;20.0;0.0
4122.0;21.0;Male;Non-Black, Non-Hispanic;95956.0;69.0;College;No;28000.0;Professional and Related Services;2.0;Urban;Northeast;Married, together;1980.0;18.0;0.0;0.0;22.0;0.0
4124.0;18.0;Female;Non-Black, Non-Hispanic;64006.0;68.0;College;No;24500.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1981.0;16.0;1.0;0.0;20.0;1.0
4127.0;17.0;Male;Non-Black, Non-Hispanic;61471.0;41.0;High school;No;29500.0;Personal Services;2.0;Urban;South;Never married;1979.0;18.0;0.0;0.0;17.0;0.0
4128.0;20.0;Male;Non-Black, Non-Hispanic;38548.0;25.0;High school;No;25000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1979.0;18.0;0.0;1.0;20.0;0.0
4132.0;17.0;Female;Non-Black, Non-Hispanic;42470.0;51.0;College;No;11000.0;Professional and Related Services;2.0;Urban;South;Married, together;1981.0;10.0;1.0;6.0;19.0;1.0
4135.0;15.0;Male;Black;30725.0;36.0;High school;No;13500.0;Professional and Related Services;2.0;Urban;South;Never married;1987.0;11.0;0.0;0.0;23.0;0.0
4138.0;15.0;Male;Non-Black, Non-Hispanic;1124.0;1.0;High school;No;0.0;Wholesale and Retail Trade;0.0;Urban;South;Never married;1984.0;9.0;0.0;4.0;20.0;0.0
